"","invoice_id","Branch","City","category","unit_price","quantity","date","time","payment_method","rating","profit_margin","total_price"
"3084","3085","WALM017","McKinney","Home and lifestyle","17","3","16/04/23","17:02:00","Ewallet","6","0.48","51"
"3085","3086","WALM011","Lubbock","Fashion accessories","73","1","13/05/21","6:25:00","Ewallet","9","0.48","73"
"3086","3087","WALM077","Coppell","Home and lifestyle","21","3","01/01/20","14:23:00","Ewallet","9","0.33","63"
"3087","3088","WALM041","Mission","Fashion accessories","27","2","20/01/20","13:25:00","Ewallet","9","0.48","54"
"3088","3089","WALM022","Mesquite","Home and lifestyle","27","3","01/04/20","6:34:00","Ewallet","5","0.48","81"
"3089","3090","WALM039","Longview","Fashion accessories","36","1","18/08/21","19:45:00","Ewallet","9","0.48","36"
"3090","3091","WALM001","Houston","Home and lifestyle","47","1","25/07/23","10:22:00","Ewallet","4","0.36","47"
"3091","3092","WALM085","Kerrville","Fashion accessories","68","3","21/06/22","19:49:00","Ewallet","9","0.33","204"
"3092","3093","WALM067","Haltom City","Home and lifestyle","64","3","08/04/23","7:56:00","Ewallet","6","0.33","192"
"3093","3094","WALM002","Dallas","Fashion accessories","71","3","23/01/22","10:41:00","Ewallet","6","0.36","213"
"3094","3095","WALM093","Angleton","Home and lifestyle","84","3","03/09/22","18:43:00","Ewallet","7","0.33","252"
"3095","3096","WALM001","Houston","Fashion accessories","29","3","19/11/22","19:26:00","Ewallet","4","0.36","87"
"3096","3097","WALM060","DeSoto","Home and lifestyle","20","3","07/07/20","7:05:00","Ewallet","8","0.33","60"
"3097","3098","WALM024","Carrollton","Fashion accessories","56","1","20/09/21","17:11:00","Ewallet","5","0.48","56"
"3098","3099","WALM026","Denton","Home and lifestyle","47","2","27/11/23","13:36:00","Ewallet","5","0.48","94"
"3099","3100","WALM083","Farmers Branch","Fashion accessories","62","2","20/07/20","14:52:00","Ewallet","7","0.33","124"
"3100","3101","WALM093","Angleton","Home and lifestyle","21","3","26/01/23","7:44:00","Ewallet","9","0.33","63"
"3101","3102","WALM042","Bryan","Fashion accessories","81","1","29/12/21","14:54:00","Ewallet","8","0.48","81"
"3102","3103","WALM002","Dallas","Home and lifestyle","83","1","22/01/22","8:46:00","Ewallet","8","0.36","83"
"3103","3104","WALM057","Euless","Fashion accessories","46","3","30/08/23","18:56:00","Ewallet","4","0.33","138"
"3104","3105","WALM033","Pearland","Home and lifestyle","18","3","03/02/20","13:16:00","Ewallet","9","0.48","54"
"3105","3106","WALM066","Grapevine","Fashion accessories","16","2","02/12/20","13:08:00","Ewallet","7","0.33","32"
"3106","3107","WALM092","Lake Jackson","Home and lifestyle","18","1","01/07/22","9:46:00","Ewallet","8","0.33","18"
"3107","3108","WALM022","Mesquite","Fashion accessories","78","3","06/05/20","18:01:00","Ewallet","5","0.48","234"
"3108","3109","WALM005","Fort Worth","Home and lifestyle","31","2","02/07/22","13:28:00","Ewallet","5","0.48","62"
"3109","3110","WALM039","Longview","Fashion accessories","15","1","07/01/23","10:30:00","Ewallet","9","0.48","15"
"3110","3111","WALM004","Austin","Home and lifestyle","32","2","14/09/21","9:34:00","Ewallet","6","0.48","64"
"3111","3112","WALM079","La Porte","Fashion accessories","37","3","09/11/23","22:01:00","Ewallet","5","0.33","111"
"3112","3113","WALM085","Kerrville","Home and lifestyle","54","1","08/05/23","20:01:00","Ewallet","4","0.33","54"
"3113","3114","WALM021","McAllen","Fashion accessories","74","1","22/04/21","10:03:00","Ewallet","6","0.48","74"
"3114","3115","WALM001","Houston","Home and lifestyle","35","1","19/11/21","17:54:00","Ewallet","4","0.36","35"
"3115","3116","WALM010","Laredo","Fashion accessories","68","3","28/06/23","19:49:00","Ewallet","7","0.48","204"
"3116","3117","WALM037","League City","Home and lifestyle","28","1","18/11/20","19:49:00","Ewallet","7","0.48","28"
"3117","3118","WALM062","Galveston","Fashion accessories","63","3","13/08/20","8:21:00","Ewallet","8","0.33","189"
"3118","3119","WALM047","Flower Mound","Home and lifestyle","74","2","21/04/22","19:33:00","Ewallet","4","0.48","148"
"3119","3120","WALM093","Angleton","Fashion accessories","55","2","10/09/21","20:42:00","Ewallet","7","0.33","110"
"3120","3121","WALM005","Fort Worth","Home and lifestyle","18","3","15/02/21","22:27:00","Ewallet","9","0.48","54"
"3121","3122","WALM045","Missouri City","Fashion accessories","56","3","21/10/22","15:11:00","Credit card","8","0.48","168"
"3122","3123","WALM048","Harlingen","Home and lifestyle","15","2","07/12/21","6:51:00","Ewallet","8","0.48","30"
"3123","3124","WALM098","Mineral Wells","Fashion accessories","49","2","08/11/21","10:07:00","Ewallet","6","0.18","98"
"3124","3125","WALM068","Burleson","Home and lifestyle","50","2","02/03/21","9:22:00","Ewallet","4","0.33","100"
"3125","3126","WALM011","Lubbock","Fashion accessories","52","3","23/12/20","15:09:00","Ewallet","8","0.48","156"
"3126","3127","WALM008","Corpus Christi","Home and lifestyle","57","3","03/07/20","19:25:00","Ewallet","8","0.48","171"
"3127","3128","WALM033","Pearland","Fashion accessories","21","1","07/03/20","19:10:00","Ewallet","8","0.48","21"
"3128","3129","WALM007","Arlington","Home and lifestyle","40","1","20/03/22","11:34:00","Ewallet","8","0.48","40"
"3129","3130","WALM079","La Porte","Fashion accessories","63","1","25/01/23","16:07:00","Ewallet","5","0.33","63"
"3130","3131","WALM034","College Station","Home and lifestyle","27","1","17/04/21","13:00:00","Ewallet","4","0.48","27"
"3131","3132","WALM005","Fort Worth","Fashion accessories","57","3","29/05/23","14:36:00","Ewallet","7","0.48","171"
"3132","3133","WALM004","Austin","Home and lifestyle","82","3","26/06/20","12:45:00","Ewallet","6","0.48","246"
"3133","3134","WALM040","Edinburg","Fashion accessories","85","2","29/08/20","21:39:00","Ewallet","4","0.48","170"
"3134","3135","WALM096","Eagle Pass","Home and lifestyle","85","1","19/08/20","19:09:00","Ewallet","8","0.33","85"
"3135","3136","WALM088","Cleburne","Fashion accessories","58","2","17/07/22","8:44:00","Ewallet","4","0.33","116"
"3136","3137","WALM071","Lufkin","Home and lifestyle","36","3","12/06/22","13:08:00","Ewallet","6","0.33","108"
"3137","3138","WALM060","DeSoto","Fashion accessories","43","2","18/09/21","10:18:00","Ewallet","6","0.33","86"
"3138","3139","WALM017","McKinney","Home and lifestyle","45","3","07/10/23","6:39:00","Ewallet","6","0.48","135"
"3139","3140","WALM053","Conroe","Fashion accessories","40","1","13/05/21","9:10:00","Ewallet","4","0.21","40"
"3140","3141","WALM091","Little Elm","Home and lifestyle","49","2","01/03/22","12:25:00","Ewallet","6","0.33","98"
"3141","3142","WALM004","Austin","Fashion accessories","67","2","10/02/20","7:49:00","Ewallet","6","0.48","134"
"3142","3143","WALM042","Bryan","Home and lifestyle","25","3","10/09/21","18:20:00","Ewallet","6","0.48","75"
"3143","3144","WALM092","Lake Jackson","Fashion accessories","61","3","22/05/22","16:15:00","Ewallet","6","0.33","183"
"3144","3145","WALM045","Missouri City","Home and lifestyle","64","3","05/05/20","13:36:00","Credit card","8","0.48","192"
"3145","3146","WALM053","Conroe","Fashion accessories","77","1","17/04/21","17:12:00","Ewallet","7","0.21","77"
"3146","3147","WALM083","Farmers Branch","Home and lifestyle","85","2","13/02/21","22:58:00","Ewallet","8","0.33","170"
"3147","3148","WALM001","Houston","Fashion accessories","54","1","07/04/20","19:20:00","Ewallet","5","0.36","54"
"3148","3149","WALM094","Alamo","Home and lifestyle","60","1","22/10/21","13:06:00","Ewallet","6","0.33","60"
"3149","3150","WALM023","Midland","Fashion accessories","78","3","27/04/23","16:52:00","Ewallet","9","0.48","234"
"3150","3151","WALM051","New Braunfels","Home and lifestyle","64","1","26/09/23","12:03:00","Ewallet","8","0.48","64"
"3151","3152","WALM019","Pasadena","Fashion accessories","63","2","30/09/22","19:15:00","Ewallet","7","0.48","126"
"3152","3153","WALM011","Lubbock","Home and lifestyle","58","3","30/10/23","14:54:00","Ewallet","8","0.48","174"
"3153","3154","WALM015","Grand Prairie","Fashion accessories","62","2","03/06/21","9:24:00","Ewallet","5","0.48","124"
"3154","3155","WALM008","Corpus Christi","Home and lifestyle","52","3","08/05/21","21:07:00","Ewallet","6","0.48","156"
"3155","3156","WALM049","North Richland Hills","Fashion accessories","43","3","18/12/20","8:38:00","Ewallet","5","0.48","129"
"3156","3157","WALM040","Edinburg","Home and lifestyle","21","1","26/10/21","7:17:00","Ewallet","4","0.48","21"
"3157","3158","WALM057","Euless","Fashion accessories","30","3","26/03/20","18:40:00","Ewallet","4","0.33","90"
"3158","3159","WALM076","Huntsville","Home and lifestyle","47","3","12/08/21","19:16:00","Ewallet","8","0.33","141"
"3159","3160","WALM053","Conroe","Fashion accessories","42","1","26/06/23","6:58:00","Ewallet","9","0.21","42"
"3160","3161","WALM064","Bedford","Home and lifestyle","63","1","07/05/22","15:23:00","Ewallet","9","0.33","63"
"3161","3162","WALM007","Arlington","Fashion accessories","51","2","27/07/23","9:53:00","Ewallet","8","0.48","102"
"3162","3163","WALM061","Cedar Park","Home and lifestyle","54","3","30/09/21","6:49:00","Ewallet","5","0.33","162"
"3163","3164","WALM100","Canyon","Fashion accessories","17","3","28/09/23","12:53:00","Ewallet","6","0.18","51"
"3164","3165","WALM080","Nacogdoches","Home and lifestyle","51","2","28/06/20","21:27:00","Ewallet","6","0.33","102"
"3165","3166","WALM071","Lufkin","Fashion accessories","30","2","07/09/22","18:19:00","Ewallet","8","0.33","60"
"3166","3167","WALM047","Flower Mound","Home and lifestyle","33","2","15/06/23","10:00:00","Ewallet","7","0.48","66"
"3167","3168","WALM052","Mansfield","Fashion accessories","43","1","01/05/21","9:15:00","Ewallet","7","0.57","43"
"3168","3169","WALM015","Grand Prairie","Home and lifestyle","42","3","01/05/22","9:56:00","Ewallet","5","0.48","126"
"3169","3170","WALM063","Georgetown","Fashion accessories","53","3","21/02/23","12:01:00","Ewallet","4","0.33","159"
"3170","3171","WALM047","Flower Mound","Home and lifestyle","71","3","06/05/23","7:03:00","Ewallet","6","0.48","213"
"3171","3172","WALM076","Huntsville","Fashion accessories","24","1","12/01/21","9:32:00","Ewallet","8","0.33","24"
"3172","3173","WALM012","Garland","Home and lifestyle","72","3","30/03/21","21:38:00","Ewallet","4","0.48","216"
"3173","3174","WALM071","Lufkin","Fashion accessories","37","2","05/01/22","6:28:00","Ewallet","4","0.33","74"
"3174","3175","WALM059","Pflugerville","Home and lifestyle","44","3","01/07/21","13:33:00","Ewallet","6","0.33","132"
"3175","3176","WALM026","Denton","Fashion accessories","41","3","25/06/23","21:37:00","Ewallet","5","0.48","123"
"3176","3177","WALM018","Frisco","Home and lifestyle","18","2","10/10/22","18:24:00","Ewallet","6","0.48","36"
"3177","3178","WALM096","Eagle Pass","Fashion accessories","53","2","26/06/21","17:52:00","Ewallet","9","0.18","106"
"3178","3179","WALM062","Galveston","Home and lifestyle","80","1","04/10/23","15:10:00","Ewallet","6","0.33","80"
"3179","3180","WALM049","North Richland Hills","Fashion accessories","36","1","27/10/21","10:38:00","Ewallet","6","0.48","36"
"3180","3181","WALM027","Abilene","Home and lifestyle","82","1","03/01/21","14:34:00","Ewallet","4","0.48","82"
"3181","3182","WALM057","Euless","Fashion accessories","69","2","25/03/20","22:24:00","Ewallet","6","0.33","138"
"3182","3183","WALM039","Longview","Home and lifestyle","52","1","11/11/23","7:32:00","Ewallet","8","0.48","52"
"3183","3184","WALM014","Amarillo","Fashion accessories","48","3","31/05/23","17:52:00","Ewallet","7","0.48","144"
"3184","3185","WALM058","Port Arthur","Home and lifestyle","80","2","19/03/20","13:01:00","Ewallet","9","0.33","160"
"3185","3186","WALM009","Plano","Fashion accessories","75","1","09/05/21","16:30:00","Ewallet","6","0.48","75"
"3186","3187","WALM096","Eagle Pass","Home and lifestyle","50","1","27/10/22","20:53:00","Ewallet","6","0.33","50"
"3187","3188","WALM081","Friendswood","Fashion accessories","37","3","27/05/20","21:37:00","Ewallet","9","0.33","111"
"3188","3189","WALM004","Austin","Home and lifestyle","72","1","28/01/22","15:15:00","Ewallet","6","0.48","72"
"3189","3190","WALM085","Kerrville","Fashion accessories","21","2","20/07/23","22:05:00","Ewallet","6","0.33","42"
"3190","3191","WALM016","Brownsville","Home and lifestyle","60","1","05/09/23","7:28:00","Ewallet","5","0.48","60"
"3191","3192","WALM057","Euless","Fashion accessories","23","3","04/11/20","16:14:00","Ewallet","5","0.33","69"
"3192","3193","WALM005","Fort Worth","Home and lifestyle","35","3","15/09/22","7:31:00","Ewallet","9","0.48","105"
"3193","3194","WALM022","Mesquite","Fashion accessories","48","3","11/12/23","18:01:00","Ewallet","4","0.48","144"
"3194","3195","WALM028","Odessa","Home and lifestyle","56","2","09/06/22","8:03:00","Ewallet","6","0.48","112"
"3195","3196","WALM015","Grand Prairie","Fashion accessories","20","2","10/12/21","12:08:00","Ewallet","5","0.48","40"
"3196","3197","WALM085","Kerrville","Home and lifestyle","51","3","03/04/22","19:26:00","Ewallet","7","0.33","153"
"3197","3198","WALM063","Georgetown","Fashion accessories","47","1","05/01/20","8:21:00","Ewallet","9","0.33","47"
"3198","3199","WALM022","Mesquite","Home and lifestyle","41","3","22/11/23","7:13:00","Ewallet","5","0.48","123"
"3199","3200","WALM096","Eagle Pass","Fashion accessories","82","1","02/08/21","16:50:00","Ewallet","9","0.18","82"
"3200","3201","WALM017","McKinney","Home and lifestyle","30","3","28/09/20","18:31:00","Ewallet","5","0.48","90"
"3201","3202","WALM019","Pasadena","Fashion accessories","67","1","27/11/20","11:56:00","Ewallet","9","0.48","67"
"3202","3203","WALM097","Alice","Home and lifestyle","34","1","22/11/21","22:27:00","Ewallet","8","0.18","34"
"3203","3204","WALM021","McAllen","Fashion accessories","80","1","14/10/20","14:14:00","Ewallet","8","0.48","80"
"3204","3205","WALM043","Baytown","Home and lifestyle","22","1","12/12/20","20:46:00","Ewallet","4","0.48","22"
"3205","3206","WALM053","Conroe","Fashion accessories","47","3","07/10/23","10:56:00","Ewallet","6","0.21","141"
"3206","3207","WALM018","Frisco","Home and lifestyle","51","1","10/03/21","17:45:00","Ewallet","7","0.48","51"
"3207","3208","WALM030","Richardson","Fashion accessories","58","1","09/07/22","8:26:00","Ewallet","4","0.48","58"
"3208","3209","WALM063","Georgetown","Home and lifestyle","32","2","30/10/21","16:31:00","Ewallet","6","0.33","64"
"3209","3210","WALM043","Baytown","Fashion accessories","30","1","12/06/20","19:18:00","Ewallet","6","0.48","30"
"3210","3211","WALM097","Alice","Home and lifestyle","37","1","25/08/20","17:38:00","Ewallet","4","0.18","37"
"3211","3212","WALM078","Del Rio","Fashion accessories","53","3","22/01/22","9:14:00","Ewallet","7","0.33","159"
"3212","3213","WALM043","Baytown","Home and lifestyle","56","2","18/02/20","11:22:00","Ewallet","8","0.48","112"
"3213","3214","WALM077","Coppell","Fashion accessories","72","2","17/10/21","7:48:00","Ewallet","6","0.33","144"
"3214","3215","WALM100","Canyon","Home and lifestyle","60","1","27/11/23","8:20:00","Ewallet","4","0.18","60"
"3215","3216","WALM018","Frisco","Fashion accessories","40","1","12/09/21","16:39:00","Ewallet","6","0.48","40"
"3216","3217","WALM012","Garland","Home and lifestyle","19","3","11/09/20","18:16:00","Ewallet","4","0.48","57"
"3217","3218","WALM095","Big Spring","Fashion accessories","66","2","26/08/22","7:18:00","Ewallet","6","0.33","132"
"3218","3219","WALM028","Odessa","Home and lifestyle","54","1","18/12/21","22:42:00","Ewallet","5","0.48","54"
"3219","3220","WALM066","Grapevine","Fashion accessories","80","3","31/08/22","20:41:00","Ewallet","7","0.33","240"
"3220","3221","WALM070","Hurst","Home and lifestyle","50","1","21/11/21","22:00:00","Ewallet","7","0.33","50"
"3221","3222","WALM062","Galveston","Fashion accessories","58","3","03/08/21","20:16:00","Ewallet","7","0.33","174"
"3222","3223","WALM036","Allen","Home and lifestyle","31","1","17/10/22","11:35:00","Ewallet","5","0.48","31"
"3223","3224","WALM083","Farmers Branch","Fashion accessories","29","1","01/08/20","14:33:00","Ewallet","7","0.33","29"
"3224","3225","WALM001","Houston","Home and lifestyle","31","3","28/12/21","10:06:00","Ewallet","6","0.36","93"
"3225","3226","WALM017","McKinney","Fashion accessories","85","3","26/12/21","19:47:00","Ewallet","5","0.48","255"
"3226","3227","WALM037","League City","Home and lifestyle","83","2","03/09/20","14:34:00","Ewallet","4","0.48","166"
"3227","3228","WALM005","Fort Worth","Fashion accessories","25","1","08/11/21","8:52:00","Ewallet","5","0.48","25"
"3228","3229","WALM044","Pharr","Home and lifestyle","60","2","24/10/23","13:43:00","Ewallet","7","0.48","120"
"3229","3230","WALM068","Burleson","Fashion accessories","76","3","11/10/21","6:46:00","Ewallet","7","0.33","228"
"3230","3231","WALM008","Corpus Christi","Home and lifestyle","57","2","12/10/21","22:48:00","Ewallet","8","0.48","114"
"3231","3232","WALM010","Laredo","Fashion accessories","74","3","07/09/21","22:56:00","Ewallet","6","0.48","222"
"3232","3233","WALM094","Alamo","Home and lifestyle","51","3","06/10/21","14:43:00","Ewallet","4","0.33","153"
"3233","3234","WALM013","Irving","Fashion accessories","35","3","17/11/23","20:44:00","Ewallet","5","0.48","105"
